name,id
Bo Bernhardsson,df21b87e-ebba-41c3-915e-0577cd953fe0
Bodil Ceballos,419bd45f-e0c4-48e3-a712-5444dafbf3f7
Bodil Valero,419bd45f-e0c4-48e3-a712-5444dafbf3f7
Boriana Åberg,6320d679-7d2d-44a9-b987-50969bfd90ea
Börje Vestlund,4013bc9b-1482-40b9-aa06-34f3e5c41131
"CARLGREN, Andreas",6ff03c41-2f26-4fbc-b0b4-0e294fbe0df1
Camilla Hansén,76779922-737e-4744-895e-3f173355f4a0
Camilla Waltersson Grönvall,bbc09e88-61a6-422a-9108-9fbfddae7688
Carin Jämtin,18d0e611-565e-436a-8a96-ce05fe565174
Carin Runeson,a2c7bb1d-bff8-4a8c-9de7-4812f2b14adc
Carina Adolfsson Elgestam,574dd3e5-4b3a-4b7b-883b-ac5525102cc3
Carina Herrstedt,a9b47214-ef87-4f54-9394-50a4154264d1
Carina Hägg,fb54a1d5-da44-4a50-8ae0-3bbced39740d
Carina Jämtin,18d0e611-565e-436a-8a96-ce05fe565174
Carina Moberg,7db1dd40-d3c6-4081-bb14-335bee5efaa1
Carina Ohlsson,be90cfd9-dfee-4dfe-8bfe-53ce68416b2b
Carl B Hamilton,af7edbc0-9fea-4328-9e34-4826e7318235
Carl B. Hamilton,af7edbc0-9fea-4328-9e34-4826e7318235
Carl Schlyter,df57beb9-e390-46a1-b5ab-3bbc69fc5ea8
Carl-Oskar Bohlin,d0e9e13a-afec-4158-a6c0-6a763f927322
Caroline Helmersson Olsson,3595a3ad-5ce8-4d29-ba19-d2065da2d857
Caroline Szyber,f460c985-ec58-4f1d-af96-bd10711fb648
Cassandra Sundin,5de5be06-a957-47de-924a-043d2b5a923e
Catharina Bråkenhielm,10200031-3e6b-49b3-9ea8-398eed747982
Catharina Elmsäter-Svärd,bcc61487-c966-4db7-8008-d35101b37da5
Cecilia Brinck,02fbe14c-d07f-4256-829a-52d03a66f28b
Cecilia Dalman Eek,fcd7ec28-1208-461e-9241-53d9c697113a
Cecilia Magnusson,2fc1d257-25cc-44cd-9873-ab5bc5167343
Cecilia Widegren,661938e2-193d-410b-abe7-7ba8c8b9f677
Cecilie Tenfjord-Toftby,db224168-993d-4a08-a54b-7fbf9793dad0
Christer Adelsbo,890dd014-305a-4f01-890c-bd26348d5c26
Christer Akej,7df711db-c59e-42e5-a3e7-5290e1faf00a
Christer Engelhardt,663b153d-d8f8-47fa-a1ae-2f325c61710a
Christer Nylander,80168c18-3162-4ea7-a1dc-362e01931218
Christer Winbäck,8be6f525-6355-4dd0-b16b-a27d2de3c8a6
Christian Holm,ceb32911-70fc-4db0-97ec-285d0875ebff
Christian Holm Barenfeld,ceb32911-70fc-4db0-97ec-285d0875ebff
Christin Hagberg,4793aa39-5003-451b-92f9-f1a72d46d601
Christina Höj Larsen,8f2a955b-0e4a-46e4-9107-d10b2d9b58b3
Christina Karlsson,1d6bb774-0e7c-412a-becf-4a4c83eed1a2
Christina Oskarsson,f8e943b0-b28c-4daf-a9da-fc7ce8d06561
Christina Thuring,ce10c970-1d8e-4d2d-a468-66750d7307da
Christina Zedell,bcfaa6bb-0469-4694-8af5-fce3deda2639
Christina Örnebjär,d3b9bb4b-b549-4f92-bbcf-e485354b3b4c
Christina Östberg,ce10c970-1d8e-4d2d-a468-66750d7307da
Christine Jönsson,37b2090c-919f-4881-9cf3-7f601472e339
Christoffer Dulny,67ca359b-a8d5-4895-b244-bcc3e3428a6c
Christoffer Järkeborn,5f35c631-786a-4829-8c86-849b1f203ccd
Clas-Göran Carlsson,b8cfa457-5279-4a03-a384-9e8af312fce1
ClasGöran Carlsson,b8cfa457-5279-4a03-a384-9e8af312fce1
Crister Spets,ba5b71ea-20be-449c-927f-be07fe3724ee
Cristina Husmark Pehrsson,2f29cb46-42af-4ddd-8833-7c120796a800
Dag Klackenberg,38936851-cbcd-4800-b87c-7efdd01eeb91
Daniel Bäckström,477c14fa-96e6-40bb-b3f7-eb62595e2c03
Daniel Riazat,836cc9b6-43bd-4044-8c71-d3f9a70f365f
Daniel Sestrajcic,e5265e36-774c-4b5c-aed1-c804e2526b89
David Lång,44b4ee5b-8c1d-4463-a484-4450f67f4975
Dennis Dioukarev,e5134271-d880-45a2-b309-a2c65365ba19
Désirée Liljevall,b447842d-89f5-421e-9a98-dce6990b59a7
Désirée Pethrus,c0f43980-3037-4d9e-b8a0-da528abf42d1
Désirée Pethrus Engström,c0f43980-3037-4d9e-b8a0-da528abf42d1
Edip Noyan,bd5de5b9-d849-4088-baeb-3574aab4f359
Edward Riedl,3090e175-f1a1-414b-96ed-08108a464e8c
Elin Lundgren,a84b3f66-9b2d-401f-9d59-6134caa6c6ae
Elisabet Knutsson,df0d426a-196e-42ee-a03c-e8c2df46d2bb
Elisabeth Björnsdotter Rahm,a673b8a5-80b4-4979-b5b1-5f6eef680e6a
Elisabeth Svantesson,be9acbe9-0d73-4832-8af9-f95b7104eee0
Eliza Roszkowska Öberg,a102cfc5-d468-4d57-b642-2212534194e3
Ellen Juntti,90537dfd-d2c2-418c-bb5c-21ad8594f75b
Emanuel Öz,622deb01-185d-4fdf-85ec-a8a5d70d6f7e
Emil Källström,58e9d586-6065-4b7c-8dbf-4d07e385d8c8
Emilia Töyrä,a3e605d3-0c77-42f5-acae-6541bb0fcb62
Emma Carlsson Löfdahl,e75302f0-4a0c-45fa-b1f9-15656d773487
Emma Henriksson,69e19aaf-1f3d-462e-a2e4-34fd4d02f7c9
Emma Hult,6d125de7-60fc-44f9-88ab-4498ab855c26
Emma Nohrén,e02624e4-7d02-40fe-bf1c-beb8300eeb29
Emma Wallrup,3e0936be-b6af-47e0-89b5-69a2abd6c8da
Erik A Eriksson,db649239-1c97-42a0-97df-3170838ffbba
Erik A. Eriksson,db649239-1c97-42a0-97df-3170838ffbba
Erik Almqvist,7a1ad9b3-0eee-47e9-80dd-5b80d2793a29
Erik Andersson,328bda8b-f0ef-4c4d-8542-946e7b8a570e
Erik Bengtzboe,35346360-e71b-4067-871b-5fdb45ca6836
Erik Ezelius,00a89fee-81ca-416d-bf04-c2093833f0e4
Erik Ottoson,99e8aba8-6020-440f-9dfa-8e9eba86d540
Erik Ullenhag,d6e3a8d3-7123-4a58-ab07-ec4b62cae831
Esabelle Dingizian,6c8a62ed-2cfe-4965-83f1-a7653fc3d41e
Eskil Erlandsson,7727b92b-1bc6-4e44-9df8-ee40ad7b268e
Eva Bengtson,94c52ddf-ed59-457e-9364-1535c3e5d900
Eva Bengtson Skogsberg,94c52ddf-ed59-457e-9364-1535c3e5d900
Eva Flyborg,ffca28f7-d12e-40b8-a08a-16c0c0e55ac2
Eva Lindh,558b2007-1e8a-41f1-b116-03bd37ffdf0e
Eva Lohman,5f1c97d3-7194-4ad2-9788-89c28f8af8b5
Eva Olofsson,9a87dae6-9592-41b5-b03c-9c56153bcd11
Eva Sonidsson,92013fdd-06e1-49f0-8d48-cfb7c47212aa
Eva-Lena Jansson,8587afee-ecde-47ae-b7e4-7a0eca937dc8
Ewa Björling,47dbb8f8-c00e-4ca1-92da-ca5c0fc2659d
Ewa Thalén Finné,8a359d02-65b6-4824-bfc1-8c389017bdbb
Finn Bengtsson,0b7a5718-ff94-4d97-afde-802da1b91cb0
Fredrick Federley,1e3f1d7e-c5a3-49d5-809e-db6a85ec0e50
Fredrik Christensson,ed4679d5-3128-4dc2-87fc-c8d4b6776589
Fredrik Eriksson,74c414e3-90c6-4457-bd2b-f1b02bf1fda2
Fredrik Lundh Sammeli,788e37b6-5319-497d-b517-f69ec9c19de9
Fredrik Malm,21ec4a9d-ed96-4d88-9789-a93e1307ca25
Fredrik Olovsson,2149d3bf-9c63-456f-b22e-a5253129acb4
Fredrik Reinfeldt,edc7e502-6168-406b-a5d3-91fca58489c1
Fredrik Schulte,cb808717-b948-4fda-8039-f6686896572a
Fridericus Reinfeldt,edc7e502-6168-406b-a5d3-91fca58489c1
Frēdriks Reinfelts,edc7e502-6168-406b-a5d3-91fca58489c1
Gulan Avci,61cf1cab-9c54-4b12-942b-e1b898f51cca
Gunilla Carlsson,cb7b2ddf-d393-4612-8bdc-2b312960fe55
Gunilla Nordgren,5e3b42e7-3bb8-45c4-9a76-5b1d27062167
Gunilla Svantorp,03c05e11-609f-4b6f-856a-a434c0d1b5cb
Gunnar Andrén,f86f90f1-1222-412c-bd6f-b8331cc6f9f4
Gunnar Axén,e758452e-7923-4560-b1e1-6a53a7b0f380
Gunnar Hedberg,7d9642ff-f9a7-405c-937d-0da805fdfbe9
Gunnar Sandberg,e781eace-65e6-41c2-bffd-1643624a8203
Gunvor G Ericson,c2665ae6-8488-4bb7-8b55-1a677af211ee
Gunvor G. Ericson,c2665ae6-8488-4bb7-8b55-1a677af211ee
Gustaf Hoffstedt,b4cce7f8-b17e-44cb-8388-b361d5c4d9f6
Gustav Blix,0d17cd83-a6c9-496f-8b01-9447906f5777
Gustav Fridolin,d48433fe-cb20-4c4d-85bf-48b41e6cfbbd
Gustav Nilsson,16f1b421-1dd8-48e7-afa1-bb74795ae1b5
Gustav Schyllert,4b72c999-3d01-443a-b216-48c722f08ab9
Gustavus Fridolin,d48433fe-cb20-4c4d-85bf-48b41e6cfbbd
Göran Hägglund,fbbda3d4-710d-4ab5-bee2-e543bbd79a01
Göran Lindell,bf64718a-24b5-46f3-89d5-e5d51b6d25a1
Göran Montan,a142e88c-fe68-43f1-9016-758e829c47e3
Göran Pettersson,1333f852-53ab-48b3-a3d4-af735890e3b1
Hanif Bali,b4112157-022b-41ad-b2c0-0a4f16590768
Hanna Westerén,94854607-aa13-44b7-a296-e4e0bf769450
Hanna Wigh,b3b32f73-b027-4e44-93e7-36b73db1ce5f
Hannah Bergstedt,d1690525-8533-48d2-87fa-2ab8a9f327d4
Hannes Beckman,e9ddfedd-a751-4806-b497-3779b35e7fea
Hans Backman,fc56086f-22df-4699-b30d-e4012424c014
Hans Ekström,3affae45-9612-47d2-96e2-c64652f3befd
Hans Hoff,45c57a4c-2b8c-4e67-adf0-f6aca7c3a2a1
Hans Linde,7010fafd-3c00-41ca-b1b3-9571644df20c
Hans Olsson,a8d681a3-c0b6-4fb4-b964-ac4f2f77684b
Hans Rothenberg,4e546a59-4dab-4e58-b5b7-31b0d543775a
Hans Unander,890c51f6-310d-401e-a7b8-35ce1b12b5d8
Hans Wallmark,489e6f91-d079-4607-a2d0-e8ca1d36b756
Heidi Karlsson,88152d2b-c1dd-401e-a8a8-b9954b66c5f6
Helena Bouveng,164a8411-fb14-488c-bfcb-8af165a9e11a
Helena Leander,05c2cec7-decd-4366-9ddc-5d8d9f5d5018
Helena Lindahl,483ce5c1-f9c9-4b23-8397-0440a7230ed4
Helene Petersson,89ac5ce3-2ec4-45a6-91c5-d4afe82315b6
Helén Andersson,abd2cd6e-da78-4ba3-b75a-758e9301de0f
Helén Pettersson,a0693a5e-223b-44e2-9608-b9b447a685ec
Henrik Ripa,56114055-8269-4511-a1c0-9f099d44443f
Henrik von Sydow,5b704ee4-d691-4d4d-9320-9f2fda5c1b79
Hillevi Engström,96deeffa-65b9-4bf4-a1db-22ff38f92970
Hillevi Larsson,06443bb1-8c36-4396-b155-a188a2c847de
Håkan Bergman,ffabe6e2-ad3c-4dd4-b325-2f10e1f80114
Håkan Juholt,e5fbc9c9-c7fb-4eff-925a-ef55c915d2e3
Håkan Svenneling,bc74e6ae-f96c-40cb-8c4d-b4b5c3277d5c
Ibrahim Baylan,a3e9ddfb-3d1f-4a29-afb3-ef6b940547ed
Ida Drougge,90c59551-425e-485b-8eb3-9a8c5cf8bcaf
Ida Ekeroth,e8f9cfbe-7530-4dff-b0cc-b21f7b7a855e
Ida Karkiainen,65b1e72a-11dd-4967-abeb-5547681e5ae6
Ingela Nylund Watz,7a5ccb99-c2dc-40b2-8a3a-2a3ea4ebb0b7
Ingemar Nilsson,0dc0feb3-35ed-4be3-8fb9-9a13384ce423
Inger Fredriksson,4b31a517-4887-4ad2-947d-dd6ffe675e84
Irene Oskarsson,e2e8e47a-bbc4-492a-8a57-382ef4fc45a4
Isabella Hökmark,cb930981-597f-4185-a2c3-c6e5c03819e9
Isabella Jernbeck,cb930981-597f-4185-a2c3-c6e5c03819e9
Isak From,500c61c6-917b-43d6-a6f0-bd06ca8acfcb
Ismail Kamil,66b1ce79-7508-4519-9a58-d3914b796dfb
Jabar Amin,451e3cf1-5923-41df-9df1-289b9ddbb229
Jacob Johnson,1adf834b-7205-434a-8f80-ab2a11196be8
Jakob Forssmed,8a766c25-6fda-4684-9119-bf6843a504bd
Jakop Dalunde,ac351fe3-3fd4-4886-a986-ba44bf349009
Jamal Mouneimne,b51411dc-5e9a-446e-ae25-03403243abd9
Jan Björklund,40b36b8c-17f3-4ea4-9dbb-686991630128
Jan Ericson,52619024-9e6c-42ea-8342-6c017844d344
Jan Ertsborn,a27c9040-daf7-44bd-ad42-bc24cf110db7
Jan Lindholm,f7418cf5-e5b6-4214-878d-3a7fb8a7d1d4
Jan R Andersson,033901ba-68dc-42e2-9db1-81fdbdf50670
Jan R. Andersson,033901ba-68dc-42e2-9db1-81fdbdf50670
Jan-Evert Rådhström,1095b44c-376a-46a6-ac9e-1d341342bbd9
Jan-Olof Larsson,9f637f52-aadb-4348-8b66-75a5d84cba77
Janine Alm Ericson,3bb372f8-d94b-43c5-aba0-6e27250245bb
Jasenko Omanovic,62ca250d-f27e-4e2d-8a4d-26af67538e3b
Jasenko Omanović,62ca250d-f27e-4e2d-8a4d-26af67538e3b
Jeff Ahl,e561f3ac-81f4-4f57-a5af-d9861191d910
Jennie Nilsson,da31be25-bf2f-4cf3-b365-34eabd04585d
Jennie Åfeldt,42a98cf0-fac2-4196-bc2a-809a80e9de6b
Jenny Petersson,71ed4c18-4026-409e-ab81-2d7398f58f47
Jens Holm,62bdc78a-0b34-4ca0-b130-aa0d6f97114e
Jesper Skalberg Karlsson,ff30167b-cb3f-4707-a8f7-0663f4dd84d7
Jessica Polfjärd,1ae48509-c5fc-4b53-938f-7a8a595e3add
Jessica Rosencrantz,9037b149-1eb2-40a3-9f25-9d7b0489a203
Jessika Roswall,abf6fb9d-20f2-49ee-9b3a-37b6e5de4ce7
Jessika Vilhelmsson,abf6fb9d-20f2-49ee-9b3a-37b6e5de4ce7
Jimmie Åkesson,c018292d-9161-4f28-b23c-b402307d08e1
Jimmy Ståhl,be43ae34-ca2b-4e1d-9c60-bc098d6c4493
Johan Andersson,e0f4f0ee-a90e-4955-980d-eb8e87daf8f1
Johan Büser,d20baf07-9982-496c-af1c-d5e719d9e21e
Johan Forssell,7d90d807-9bf4-46fe-80e2-2b1f775d77ca
Johan Hedin,2cfcd3fb-d3ce-40b7-aae2-c45bb01d8065
Johan Hultberg,0c1dadc0-ca01-4e7c-9505-1d4b3cfb0fab
Johan Johansson,feb9c921-63b1-4a5b-a307-260ab8c6ed24
Johan Johansson i Boden,feb9c921-63b1-4a5b-a307-260ab8c6ed24
Johan Linander,e06c9522-97f6-4016-b457-34dd76da65d8
Johan Löfstrand,f5c944b7-503d-42ef-a8df-ab9c37eefbdd
Johan Nissinen,221a446f-5549-4893-bb59-6fbcebbd9d6a
Johan Pehrson,3dc14f89-2e76-42e1-b2c2-2d5d4f8dd8fb
Johanna Haraldsson,b503b958-4323-4425-a2cd-27ed323b709e
Johanna Jönsson,d138067b-0cac-48be-b6f2-dcbe9bfd859e
John Skoglund,5600806e-d26c-441d-aa77-8a5f467fba0f
Johnny Munkhammar,501dbf9a-d37f-4bbd-a1d6-a873d1ef86de
Johnny Skalin,6de5df36-2649-4458-9cc4-f07d789ea8af
Jonas Eriksson,6b616acd-e066-4d9b-a908-1803197aca03
Jonas Gunnarsson,09253acd-a93e-49a2-8d7e-5087ad95c3b9
Jonas Jacobsson Gjörtler,7f99b6d9-b3ed-4211-8d8e-08f62dda4875
Jonas Millard,f29f5916-a86f-485b-a8c5-f5c95229ebdb
Jonas Sjöstedt,f6b54fe9-7b3b-4d97-b412-cf6ba2f55614
Jonas Åkerlund,4b3b547d-3778-47ac-b24f-cfc26dea4fa0
Josef Fransson,c1bc08e1-8a4d-4903-814f-4b8efa6b9937
Josefin Brink,b35c2cd9-147d-4aea-ad30-e6f8b3c28169
Julia Kronlid,3d535b9f-edcd-46eb-8caa-d1e270742f15
Jörgen Andersson,94ed6cde-06dc-4d48-8bde-6eec0d2cbd11
Jörgen Hellman,ed2a4825-d912-4144-bd09-f6d7e8542326
Jörgen Warborn,0c4a00c6-1430-4747-8c7a-152c133d72aa
Kajsa Lunderquist,2a246f15-d2de-4f14-97b9-7ce55130a65c
Kalle Olsson,4553d617-ee37-431e-a538-19b9eb23d631
Karin Enström,34a9f7a7-47da-44cd-b803-36aa7b1b5f8f
Karin Granbom Ellison,5b1a9f6c-dafe-4d05-8710-ff08d412540f
Karin Karlsbro,f8d43127-208f-4631-a165-e6c33d0922d9
Karin Nilsson,fdde02a9-2f1f-4258-bf59-456b977440a2
Karin Rågsjö,fb747f8b-bfcb-473c-9057-9bcd391bc2d5
Karin Svensson Smith,fc069cc2-8a55-40ef-bb1d-b1b36c2c2bad
Karin Åström,6b8a0f33-b399-4958-acaa-68b82ce9b339
Karin Östring Bergman,766ae141-2f91-4a32-bcc7-7042cfa74c26
Karl Sigfrid,8aabdb12-05d2-4245-9984-44db91684764
Katarina Brännström,2d9af99d-61f9-486a-8434-4cc55fbcf640
Katarina Köhler,57c0c818-16f8-4700-a31f-9d3ddf64dc12
Kenneth G Forslund,da37fb68-46ca-4d37-8dfb-6b3619ad528f
Kenneth G. Forslund,da37fb68-46ca-4d37-8dfb-6b3619ad528f
Kenneth Johansson,2902538c-49ef-4a8a-8ea0-95a65e331734
Kent Ekeroth,0f06e09c-c881-4c09-9621-7682322fd5e6
Kent Härstedt,eb6a7d71-dfcb-4941-8fe5-edbdb78a3c3a
Kent Persson,2c343671-70dc-4c95-ab85-6d0fa957febb
Kerstin Engle,bdab031e-900d-4a36-80b3-98b9cbed5a8f
Kerstin Haglö,723009a1-db50-423c-9423-3c950008a3f4
Kerstin Lundgren,91666241-492c-4488-aa45-c998988c5c61
Kerstin Nilsson,c25f0d82-19a8-4d9d-9d44-3568e3958bf7
Kew Nordqvist,a88d24a1-a8bd-4cfd-9089-cc9a6711ca40
Krister Hammarbergh,df378bcf-9e0a-4567-b00a-faab3a1d3177
Krister Örnfjäder,8209f114-1fdd-4cba-92cf-03e4b41ecc1f
Kristina Nilsson,1d6bb774-0e7c-412a-becf-4a4c83eed1a2
Kristina Winberg,f56a8943-7404-4d20-9f14-c4a97e18341b
Kristina Yngwe,c9a4bdb6-c613-43ec-8b92-3405b4a2eb3b
Kurt Kvarnström,b5b25e25-b421-4484-ab85-84867139fa1c
Laila Olsen,ceb86a3e-b111-43b1-b845-cc469473de34
Larry Söder,af28f81a-2050-4df5-a37f-d0f24bf4712e
Lars Beckman,d9050e1b-84bb-4e96-93d2-193652320f45
Lars Elinderson,dfd4ce00-53ef-468b-a47a-51686bf3c220
Lars Eriksson,21e3c342-f389-4640-9e7e-de78d5ae0949
Lars Gustafsson,d4f1c02e-ba2c-4507-b347-a10738891fea
Lars Hjälmered,4aa161d7-4992-46a4-9dd1-64a6003512c6
Lars Isovaara,09ff75e1-da3d-431e-83e5-3121e8467ef0
Lars Johansson,24687ebe-b4bf-4af3-beed-55e029ea8185
Lars Lilja,9733c0a0-6926-4431-94e9-ef131accd4d4
Lars Mejern Larsson,9862467c-28fe-47da-a391-00ab4cfd6b45
Lars Ohly,c32efd40-c48c-4584-b243-070f99eaa1a0
Lars Püss,06eae5d2-09ab-4716-a5e4-1dc142e20313
Lars Tysklind,62362791-7f42-4968-9fd4-378ee227b7ea
Lars-Arne Staxäng,4d98b946-127e-4b0d-a40b-e9771b7adbd1
Lars-Axel Nordell,c6dd117b-b766-4708-a30a-724b553f7108
Lawen Redar,8b425646-d336-4480-b719-1de03cd80f3d
Leif Jakobsson,0e83c000-13b8-45f5-845e-cf9bb86eadee
Leif Lindström,a6db01e1-58dc-40a7-ba6f-bce848837a4e
Leif Nysmed,69e76c14-3567-4c43-aed3-93561ce6043d
Leif Pagrotsky,6e3cec40-83a6-4c94-a746-83615feaced7
Leif Pettersson,71e8799e-0966-4257-9fe1-9df95f64ee46
Lena Asplund,143ac5de-40d5-4d3b-a6eb-6d22811264ee
Lena Ek,b66949f7-763a-4495-a2a5-ed0bd8790ef6
Lena Emilsson,5f996c3a-9c3f-416e-8497-f314b0c7a8a8
Lena Hallengren,19d329c4-a353-4432-bcc5-b4cb6585b23f
Lena Olsson,1e56ab21-9958-486f-a159-17b333e01609
Lena Sommestad,c6ff6377-3773-43fb-87f1-cabb8dfed871
Lennart Axelsson,485ff460-87de-4443-a823-02262f78eecd
Linda Arvidsson Wemmert,98556336-613f-44c0-8775-dbc8f915c78e
Linda Snecker,a070e40f-5366-4406-bf07-77db93e1a818
Linda Wemmert,98556336-613f-44c0-8775-dbc8f915c78e
Linus Bylund,88faab1d-e4bf-4a8a-85fe-b99415d9dd89
Linus Sköld,53c375c9-9610-459e-b345-b1d0cff90b06
Lisbeth Sundén Andersson,a3ec7672-4f66-4451-a650-9505cbc8d29f
Lise Nordin,a2343254-1240-4834-ad64-750bfc1e10bc
Liselott Hagberg,4a9084e9-900f-403d-9c21-ba5806fabf7f
Lolo Lindström,e16a8882-621c-4bbd-9926-a40dcd2423e7
